main_strategy	date	id	management_fee	incentive_fee	high_watermark	firm_id	strategy_code	performance	nav	assets	mktrf	smb	hml	rf
0	19980831	7973	1.666666667	13.33333333	0.75	731.5	3	-4.461225	149.17	126.9566667	-16.08	-5.3	3.39	0.43
0	19980930	7973	1.666666667	13.33333333	0.75	731.5	3	5.005925	157.35	132.1033333	6.15	-0.14	-3.26	0.46
0	19981031	7973	1.666666667	13.33333333	0.75	731.5	3	-1.0557	154.23	129.52	7.13	-3.3	-2.2	0.32
0	19981130	7973	1.666666667	13.33333333	0.75	731.5	3	-3.738225	155.12	130.2166667	6.1	1.06	-3.13	0.31
0	19981231	7973	1.666666667	13.33333333	0.75	731.5	3	-2.262675	155.15	146.2166667	6.16	-0.34	-4.45	0.38
0	19990131	12199	1.7625	15	0.8	1025.8	3	0.26186	614	152.37	3.5	0.37	-4.03	0.35
0	19990228	12199	1.7625	15	0.8	1025.8	3	1.21838	606.885	164.8033333	-4.08	-5.64	1.37	0.35
0	19990331	12199	1.7625	15	0.8	1025.8	3	7.42024	636.045	164.6733333	3.45	-3.93	-2.65	0.43
0	19990430	12199	1.7625	15	0.8	1025.8	3	2.13004	669.095	170.6866667	4.33	3.96	2.54	0.37
0	19990531	12199	1.7625	15	0.8	1025.8	3	-4.21836	651.245	174.6166667	-2.46	3.46	2.33	0.34
0	19990630	12199	1.7625	15	0.8	1025.8	3	4.59936	666.725	174.3166667	4.77	3.04	-3.58	0.4
0	19990731	12199	1.7625	15	0.8	1025.8	3	-4.26298	669.245	167.25	-3.47	2.66	-0.8	0.38
0	19990831	12199	1.7625	15	0.8	1025.8	3	1.89332	634.69	161.12	-1.38	-1.35	-1.27	0.39
0	19990930	12199	1.7625	15	0.8	1025.8	3	-0.01142	608.535	157.74	-2.81	3.33	-3.37	0.39
0	19991031	12199	1.7625	15	0.8	1025.8	3	-1.10258	610.345	144.8533333	6.13	-6.87	-2.97	0.39
0	19991130	12199	1.7625	15	0.8	1025.8	3	-1.27368	657.025	140.83	3.37	7.4	-6.51	0.36
0	19991231	14285	1.7625	15	1	1215.75	3	1.97305	717.635	175.78	7.72	7.15	-8.69	0.44
0	20000131	14285	1.7625	15	1	1215.75	3	0.52085	699.535	159.06	-4.74	5.01	-0.45	0.41
0	20000229	14285	1.7625	15	1	1215.75	3	-0.032875	756.535	144.875	2.45	22.08	-10.49	0.43
0	20000331	14285	1.7625	15	1	1215.75	3	1.9874	740.235	108.755	5.2	-17.17	7.86	0.47
0	20000430	14285	1.7625	15	1	1215.75	3	-3.589275	650.195	96.03	-6.4	-7.77	8.57	0.46
0	20000531	14285	1.7625	15	1	1215.75	3	2.389925	618.895	93.505	-4.42	-4.94	2.39	0.5
0	20000630	14285	1.7625	15	1	1215.75	3	1.4181	661.025	85.12	4.64	13.95	-10.03	0.4
0	20000731	14285	1.7625	15	1	1215.75	3	4.32045	677.525	83.13	-2.51	-2.78	8.15	0.48
0	20000831	14285	1.7625	15	1	1215.75	3	2.205775	734.96	84.87	7.03	-1.11	-0.69	0.5
0	20000930	14285	1.7625	15	1	1215.75	3	-5.219825	643.75	80.95	-5.45	-1.4	6.23	0.51
0	20001031	14285	1.7625	15	1	1215.75	3	-4.094875	617.46	80.865	-2.76	-3.77	5.55	0.56
0	20001130	14285	1.7625	15	1	1215.75	3	-0.366325	592.6	80.23	-10.72	-2.77	11.29	0.51
0	20001231	14285	1.7625	15	1	1215.75	3	3.242825	603.915	76.865	1.19	0.96	7.3	0.5
0	20010131	14664	1.61	16	1	2199	3	5.17594	655.035	54.71	3.13	6.56	-4.88	0.54
0	20010228	14664	1.61	16	1	2199	3	0.16218	628.04	51.51666667	-10.05	-0.72	12.91	0.38
0	20010331	14664	1.61	16	1	2199	3	-3.3125	623.495	57.36333333	-7.26	0.39	6.49	0.42
0	20010430	14664	1.61	16	1	2199	3	-3.25522	604.5	58.61333333	7.94	0.5	-4.69	0.39
0	20010531	14664	1.61	16	1	2199	3	-2.01224	604.8	59	0.72	2.6	3.13	0.32
0	20010630	14664	1.61	16	1	2199	3	-0.2246	607.07	59.76666667	-1.94	6.03	-1.09	0.28
0	20010731	14664	1.61	16	1	2199	3	2.138	608.15	59.94	-2.13	-4.35	5.61	0.3
0	20010831	14664	1.61	16	1	2199	3	-4.29342	589.51	61.61666667	-6.46	2.5	2.56	0.31
0	20010930	14664	1.61	16	1	2199	3	-2.68994	534.125	65.03	-9.25	-6.11	1.56	0.28
0	20011031	14664	1.61	16	1	2199	3	-3.93346	570.41	72.45666667	2.46	7.56	-8.02	0.22
0	20011130	14664	1.61	16	1	2199	3	8.86278	610.105	77.95	7.54	-0.4	2	0.17
0	20011231	14664	1.61	16	1	2199	3	-2.36086	622.395	80.90333333	1.61	4.56	1.08	0.15
0	20020131	14664	1.61	16	1	2199	3	-3.01594	635.99	63.61	-1.44	1.19	3.35	0.14
0	20020228	14664	1.61	16	1	2199	3	-0.32568	649.38	67	-2.29	-1.14	2.51	0.13
0	20020331	14664	1.61	16	1	2199	3	3.93952	644.64	67.075	4.24	4.26	1.11	0.13
0	20020430	14664	1.61	16	1	2199	3	-1.09944	666.395	68.425	-5.2	5.94	3.92	0.15
0	20020531	14664	1.61	16	1	2199	3	4.86736	676.635	68.7475	-1.38	-3.22	1.7	0.14
0	20020630	14664	1.61	16	1	2199	3	-0.82554	662.545	65.1425	-7.21	4.26	0.12	0.13
0	20020731	14664	1.61	16	1	2199	3	0.42102	628.535	59.7625	-8.18	-5.37	-3.52	0.15
0	20020831	14664	1.61	16	1	2199	3	2.08038	646.97	56	0.5	-2.43	2.53	0.14
0	20020930	14664	1.61	16	1	2199	3	-0.9296	624.95	56.8025	-10.35	2.55	1.26	0.14
0	20021031	13994	1.675	16.66666667	1	2827.666667	3	4.7353	697.705	56.2525	7.84	-2.86	-5.4	0.14
0	20021130	13994	1.675	16.66666667	1	2827.666667	3	1.55775	745.64	55.655	5.96	2.95	-0.95	0.12
0	20021231	13994	1.675	16.66666667	1	2827.666667	3	-1.249166667	724.3	55.5975	-5.76	0	2.21	0.11
0	20030131	13994	1.675	16.66666667	1	2827.666667	3	4.627266667	739.055	67.84	-2.57	1.44	-0.83	0.1
0	20030228	13994	1.675	16.66666667	1	2827.666667	3	-2.878366667	746.02	66.4825	-1.88	-0.35	-1.47	0.09
0	20030331	13994	1.675	16.66666667	1	2827.666667	3	-4.001633333	745.465	65.0475	1.09	1	-1.93	0.1
0	20030430	13994	1.675	16.66666667	1	2827.666667	3	4.046416667	776.795	61.775	8.22	0.61	1.11	0.1
0	20030531	13994	1.675	16.66666667	1	2827.666667	3	5.433833333	822.61	63.8925	6.05	4.84	-0.1	0.09
0	20030630	13994	1.675	16.66666667	1	2827.666667	3	-0.500766667	854.04	63.9225	1.42	1.6	0.57	0.1
0	20030731	13994	1.675	16.66666667	1	2827.666667	3	2.907183333	862.895	58.7125	2.35	5.34	-1.02	0.07
0	20030831	13994	1.675	16.66666667	1	2827.666667	3	2.8758	870.275	68.4775	2.34	2.65	2.1	0.07
0	20030930	13994	1.675	16.66666667	1	2827.666667	3	3.737666667	877.905	68.82	-1.24	0.81	0.01	0.08
0	20031031	13994	1.675	16.66666667	1	2827.666667	3	4.411083333	901.79	72.9525	6.08	2.81	1.93	0.07
0	20031130	15447	1.721428571	14.28571429	1	2915.428571	3	0.203928571	912.745	74.425	1.35	2.16	1.96	0.07
0	20031231	14862	1.69375	15	1	3078.875	3	5.8428875	932.38	69.294	4.29	-3.05	2.35	0.08
0	20040131	14862	1.69375	15	1	3078.875	3	1.8627125	937.9	70.458	2.15	2.74	1.96	0.07
0	20040229	14862	1.69375	15	1	3078.875	3	1.9251	946.595	87.784	1.4	-1.43	0.48	0.06
0	20040331	14862	1.69375	15	1	3078.875	3	3.0910375	967.375	93.202	-1.32	1.77	0.25	0.09
0	20040430	14862	1.69375	15	1	3078.875	3	-4.1835125	924.99	101.378	-1.83	-2.12	-2.62	0.08
0	20040531	14862	1.69375	15	1	3078.875	3	0.15895	899.385	116.79	1.17	-0.19	-0.35	0.06
0	20040630	14826	1.727777778	15.55555556	1	3313.888889	3	-0.959866667	898.21	103.4833333	1.86	2.23	1.35	0.08
0	20040731	14826	1.727777778	15.55555556	1	3313.888889	3	-1.0451	875.435	116.4283333	-4.06	-3.8	4.09	0.1
0	20040831	14826	1.727777778	15.55555556	1	3313.888889	3	2.8299	910.935	125.2066667	0.08	-1.59	0.96	0.11
0	20040930	14826	1.727777778	15.55555556	1	3313.888889	3	1.685966667	934.8	121.7283333	1.6	3.05	-0.24	0.11
0	20041031	14826	1.727777778	15.55555556	1	3313.888889	3	0.535744444	967.265	122.205	1.43	0.33	-0.56	0.11
0	20041130	14826	1.727777778	15.55555556	1	3313.888889	3	5.5608	1014.965	126.295	4.54	3.9	1.81	0.15
0	20041231	14826	1.727777778	15.55555556	1	3313.888889	3	2.319122222	1054.58	130.2033333	3.43	0.16	-0.04	0.16
0	20050131	14826	1.727777778	15.55555556	1	3313.888889	3	-1.283211111	1041.37	141.7371429	-2.76	-1.53	1.95	0.16
0	20050228	14826	1.727777778	15.55555556	1	3313.888889	3	6.798788889	1080.97	141.8157143	1.89	-0.49	1.65	0.16
0	20050331	14826	1.727777778	15.55555556	1	3313.888889	3	-1.607733333	1029.765	137.8914286	-1.97	-1.42	1.54	0.21
0	20050430	14826	1.727777778	15.55555556	1	3313.888889	3	-0.779444444	1032.155	135.51	-2.61	-4	-0.35	0.21
0	20050531	14826	1.727777778	15.55555556	1	3313.888889	3	0.903233333	1033.35	135.0028571	3.65	2.87	-0.81	0.24
0	20050630	14826	1.727777778	15.55555556	1	3313.888889	3	2.594422222	1067.335	133.2414286	0.57	2.59	2.69	0.23
0	20050731	15384	1.755	16	0.9	3639	3	1.47573	763.7633333	133.4542857	3.92	2.89	-0.54	0.24
0	20050831	15384	1.755	16	0.9	3639	3	0.58727	787.8366667	137.9142857	-1.22	-0.93	1.27	0.3
0	20050930	15384	1.755	16	0.9	3639	3	3.36777	847.9766667	133.3357143	0.49	-0.58	0.76	0.29
0	20051031	15384	1.755	16	0.9	3639	3	-1.30024	835.3166667	127.0242857	-2.02	-1.21	0.25	0.27
0	20051130	15384	1.755	16	0.9	3639	3	1.69255	881.2633333	135.0157143	3.61	0.89	-1.19	0.31
0	20051231	15384	1.755	16	0.9	3639	3	3.46078	928.87	130.7714286	-0.25	-0.49	0.4	0.32
0	20060131	15384	1.755	16	0.9	3639	3	4.83579	976.76	138.5842857	3.04	5.43	1.12	0.35
0	20060228	15384	1.755	16	0.9	3639	3	-0.54847	993.4266667	151.8642857	-0.3	-0.38	-0.25	0.34
0	20060331	15384	1.755	16	0.9	3639	3	0.81875	1009.783333	160.6214286	1.46	3.51	0.51	0.37
0	20060430	15384	1.755	16	0.9	3639	3	2.72264	1046.93	169.42	0.73	-1.34	2.61	0.36
0	20060531	15384	1.755	16	0.9	3639	3	-2.18595	999.1566667	184.5157143	-3.57	-3.03	2.57	0.43
0	20060630	15384	1.755	16	0.9	3639	3	-1.24493	980.2066667	179.4028571	-0.35	-0.38	0.86	0.4
0	20060731	15384	1.755	16	0.9	3639	3	-0.21392	984.4233333	182.0642857	-0.78	-4.07	2.92	0.4
0	20060831	15384	1.755	16	0.9	3639	3	0.39723	997.63	186.6257143	2.03	0.92	-1.72	0.42
0	20060930	15384	1.755	16	0.9	3639	3	-1.49988	995.3266667	185.4942857	1.84	-1.36	0.03	0.41
0	20061031	16731	1.8	15.45454545	0.909090909	4131.909091	3	2.084990909	997.6166667	186.5685714	3.23	1.75	-0.05	0.41
0	20061130	16731	1.8	15.45454545	0.909090909	4131.909091	3	2.341181818	1005.69	189.8228571	1.71	0.86	0.04	0.42
0	20061231	16731	1.8	15.45454545	0.909090909	4131.909091	3	0.208254545	1035.366667	183.4271429	0.87	-1.1	3.16	0.4
0	20070131	16731	1.8	15.45454545	0.909090909	4131.909091	3	1.107954545	1043.71	181.9714286	1.4	0.1	-0.13	0.44
0	20070228	17713	1.816666667	15.83333333	0.916666667	4386.583333	3	1.241216667	1046.37	163.63375	-1.96	1.32	-0.1	0.38
0	20070331	17713	1.816666667	15.83333333	0.916666667	4386.583333	3	-0.989716667	1036.146	167.1475	0.68	-0.06	-0.23	0.43
0	20070430	17713	1.816666667	15.83333333	0.916666667	4386.583333	3	-0.426666667	1055.03	191.8725	3.49	-2.07	-1.15	0.44
0	20070531	17713	1.816666667	15.83333333	0.916666667	4386.583333	3	0.823791667	1065.993333	200.62625	3.24	-0.01	-0.07	0.41
0	20070630	17713	1.816666667	15.83333333	0.916666667	4386.583333	3	0.915016667	1065.306667	202.19375	-1.96	0.79	-1.11	0.4
0	20070731	17852	1.890909091	15.45454545	0.909090909	4227.909091	3	0.226581818	1063.223333	244.5685714	-3.73	-2.5	-3.34	0.4
0	20070831	17852	1.890909091	15.45454545	0.909090909	4227.909091	3	-3.050472727	1036.633333	235.6042857	0.92	-0.1	-2.25	0.42
0	20070930	17852	1.890909091	15.45454545	0.909090909	4227.909091	3	1.678472727	1074.736667	232.6228571	3.22	-2.28	-1.91	0.32
0	20071031	18272	1.977777778	16.66666667	0.888888889	4656.666667	3	1.105388889	1560.945	307.256	1.8	0.22	-2.62	0.32
0	20071130	18272	1.977777778	16.66666667	0.888888889	4656.666667	3	-1.1173	1507.815	298.53	-4.83	-2.61	-1.18	0.34
0	20071231	18272	1.977777778	16.66666667	0.888888889	4656.666667	3	2.862277778	1488.95	304.812	-0.87	0.19	-0.44	0.27
0	20080131	19754	2.0375	16.25	0.875	4982	3	4.696	1433.835	254.0675	-6.36	-0.87	3.69	0.21
0	20080229	19754	2.0375	16.25	0.875	4982	3	3.8937125	1467.27	267.465	-3.09	-0.21	-0.88	0.13
0	20080331	19754	2.0375	16.25	0.875	4982	3	-5.10335	1356.935	249.33	-0.93	0.91	-0.18	0.17
0	20080430	19754	2.0375	16.25	0.875	4982	3	0.152725	1368.56	242.07	4.6	-1.65	-0.99	0.18
0	20080531	19754	2.0375	16.25	0.875	4982	3	-1.260275	1366.36	234.75	1.86	3.15	-1.49	0.18
0	20080630	19754	2.0375	16.25	0.875	4982	3	-0.053125	1353.28	238.8675	-8.44	1.32	-2.47	0.17
0	20080731	19754	2.0375	16.25	0.875	4982	3	-1.7466875	1343.75	236.0025	-0.77	2.44	5.89	0.15
0	20080831	19754	2.0375	16.25	0.875	4982	3	-2.7736625	1268.02	223.3825	1.53	3.61	1.57	0.13
0	20080930	19754	2.0375	16.25	0.875	4982	3	-0.7397125	1086.95	211.665	-9.24	-1.11	6.26	0.15
0	20081031	19754	2.0375	16.25	0.875	4982	3	4.3966	985.76	201.1875	-17.23	-2.25	-2.75	0.08
0	20081130	19754	2.0375	16.25	0.875	4982	3	2.8910875	975.405	191.3975	-7.86	-3.01	-5.85	0.03
0	20081231	19754	2.0375	16.25	0.875	4982	3	1.974325	962.555	183.58	1.74	3.62	-0.21	0
0	20090131	19754	2.0375	16.25	0.875	4982	3	1.495625	986.615	177.48	-8.12	0.1	-11.25	0
0	20090228	19754	2.0375	16.25	0.875	4982	3	-0.8837125	975.085	175.6675	-10.1	0.15	-7.27	0.01
0	20090331	19754	2.0375	16.25	0.875	4982	3	0.9821375	988.575	169.4525	8.95	-0.1	3.62	0.02
0	20090430	19754	2.0375	16.25	0.875	4982	3	0.0501875	1018.56	171.405	10.19	4.74	5.44	0.01
0	20090531	19754	2.0375	16.25	0.875	4982	3	4.71095	1115.92	171.595	5.21	-2.35	-0.14	0
0	20090630	19754	2.0375	16.25	0.875	4982	3	-2.1107625	1130.83	178.315	0.43	2.6	-2.66	0.01
0	20090731	19754	2.0375	16.25	0.875	4982	3	2.4722	1138.045	177.8675	7.72	2.05	5.22	0.01
0	20090831	19754	2.0375	16.25	0.875	4982	3	-0.0808	1156.37	171.245	3.33	-0.81	7.85	0.01
0	20090930	19754	2.0375	16.25	0.875	4982	3	2.8648375	1235.43	177.325	4.08	2.49	0.97	0.01
0	20091031	20703	2.033333333	16.11111111	0.888888889	5292.111111	3	1.124233333	854.389	137.426	-2.59	-4.29	-4.26	0
0	20091130	20703	2.033333333	16.11111111	0.888888889	5292.111111	3	2.848077778	878.853	127.168	5.56	-2.48	-0.12	0
0	20091231	20703	2.033333333	16.11111111	0.888888889	5292.111111	3	-0.828922222	890.6023333	126.578	2.75	6.11	0	0.01
1	19890331	1895	1	20	1	753	2	2.54		67.57	1.57	0.73	0.48	0.67
1	19890430	1895	1	20	1	753	2	0.77		138.88	4.33	-0.59	-1.47	0.67
1	19890531	1895	1	20	1	753	2	-0.18		138.33	3.35	-0.03	-0.83	0.79
1	19890630	1895	1	20	1	753	2	1.05		139.96	-1.35	-1.01	2.16	0.71
1	19890731	1895	1	20	1	753	2	0.11		139.99	7.2	-4.02	-2.83	0.7
1	19890831	1895	1	20	1	753	2	1.64		142.71	1.44	0.5	0.73	0.74
1	19890930	1895	1	20	1	753	2	0.6		143.62	-0.76	0.28	-1.33	0.65
1	19891031	1895	1	20	1	753	2	-0.83		141.97	-3.67	-3.3	-1.02	0.68
1	19891130	1895	1	20	1	753	2	-0.42		141.45	1.03	-1.24	-1.11	0.69
1	19891231	1895	1	20	1	753	2	0.24		141.88	1.16	-2.41	0.3	0.61
1	19900131	1895	1	20	1	753	2	0.21		142.23	-7.85	-1.28	0.86	0.57
1	19900228	1895	1	20	1	753	2	-0.18		142.08	1.11	1.03	0.61	0.57
1	19900331	1895	1	20	1	753	2	0.29		130.58	1.83	1.52	-2.89	0.64
1	19900430	1895	1	20	1	753	2	-0.34		110.21	-3.36	-0.5	-2.55	0.69
1	19900531	1895	1	20	1	753	2	-1.78		97.3	8.42	-2.56	-3.73	0.68
1	19900630	1895	1	20	1	753	2	-0.66		96.71	-1.09	1.43	-1.95	0.63
1	19900731	1895	1	20	1	753	2	1.79		86.49	-1.9	-3.2	-0.02	0.68
1	19900831	1895	1	20	1	753	2	1.12		54.3	-10.15	-3.58	1.63	0.66
1	19900930	1895	1	20	1	753	2	0.36		54.52	-6.12	-3.67	0.74	0.6
1	19901031	1895	1	20	1	753	2	-1.27		53.86	-1.92	-5.53	0.29	0.68
1	19901130	1895	1	20	1	753	2	1.09		54.47	6.35	0.32	-3.11	0.57
1	19901231	1895	1	20	1	753	2	0.76		54.91	2.46	0.81	-1.56	0.6
1	19910131	1288	1	18.33333333	0.666666667	605	2	0.87		29.055	4.69	3.8	-1.84	0.52
1	19910228	1288	1	18.33333333	0.666666667	605	2	1.575		29.025	7.19	3.94	-0.54	0.48
1	19910331	1288	1	18.33333333	0.666666667	605	2	2.9		29.58	2.65	3.9	-1.24	0.44
1	19910430	1288	1	18.33333333	0.666666667	605	2	2.825		29.52	-0.28	0.51	1.4	0.53
1	19910531	1288	1	18.33333333	0.666666667	605	2	-0.675		28.87	3.65	-0.34	-0.56	0.47
1	19910630	1288	1	18.33333333	0.666666667	605	2	-0.205		29.01	-4.94	0.07	1.21	0.42
1	19910731	1288	1	18.33333333	0.666666667	605	2	1.165		29.375	4.24	-0.95	-1.27	0.49
1	19910831	1288	1	18.33333333	0.666666667	605	2	-0.72		29.03	2.32	1.59	-0.79	0.46
1	19910930	1288	1	18.33333333	0.666666667	605	2	2.32		29.395	-1.59	1.63	-0.98	0.46
1	19911031	1288	1	18.33333333	0.666666667	605	2	2.645		29.83	1.29	0.9	-0.44	0.42
1	19911130	1288	1	18.33333333	0.666666667	605	2	-0.55		29.415	-4.19	-0.47	-1.91	0.39
1	19911231	1288	1	18.33333333	0.666666667	605	2	0.95		29.465	10.84	-2.24	-4.04	0.38
1	19920131	1288	1	18.33333333	0.666666667	605	2	0.47		29.54	-0.59	8.45	4.5	0.34
1	19920229	1288	1	18.33333333	0.666666667	605	2	2.735		29.51	1.09	0.88	6.36	0.28
1	19920331	1288	1	18.33333333	0.666666667	605	2	-0.585		29.79	-2.66	-1.03	3.66	0.34
1	19920430	1288	1	18.33333333	0.666666667	605	2	0.075		29.65	1.07	-6.12	4.28	0.32
1	19920531	1288	1	18.33333333	0.666666667	605	2	1.095		29.695	0.3	0.4	1.27	0.28
1	19920630	1288	1	18.33333333	0.666666667	605	2	-2.36		29.72	-2.34	-3.09	3.41	0.32
1	19920731	1288	1	18.33333333	0.666666667	605	2	4.09		30.065	3.77	-0.44	-0.53	0.31
1	19920831	1288	1	18.33333333	0.666666667	605	2	-0.76		29.685	-2.38	-0.11	-1.04	0.26
1	19920930	1288	1	18.33333333	0.666666667	605	2	1.085		30.265	1.19	0.56	-0.21	0.26
1	19921031	1288	1	18.33333333	0.666666667	605	2	0.39		29.745	1.02	2.04	-2.1	0.23
1	19921130	1288	1	18.33333333	0.666666667	605	2	0.936666667	8.821	29.83	4.13	3.69	-1.48	0.23
1	19921231	1288	1	18.33333333	0.666666667	605	2	4.47	9.132	30.6	1.53	1.65	2.51	0.28
1	19930131	1288	1	18.33333333	0.666666667	605	2	1.89	9.223	31.41	0.93	2.05	5.89	0.23
1	19930228	1288	1	18.33333333	0.666666667	605	2	3.176666667	9.765	32.41	0.12	-3.44	6.42	0.22
1	19930331	1288	1	18.33333333	0.666666667	605	2	6.073333333	10.837	32.775	2.3	0.24	1.24	0.25
1	19930430	1288	1	18.33333333	0.666666667	605	2	3.883333333	12.141	33.385	-3.05	-0.7	2.61	0.24
1	19930531	1288	1	18.33333333	0.666666667	605	2	0.14	12.474	33.165	2.89	1.96	-3.41	0.22
1	19930630	1288	1	18.33333333	0.666666667	605	2	-0.13	11.96	34.17	0.31	-0.3	2.61	0.25
1	19930731	1288	1	18.33333333	0.666666667	605	2	5	13.57	34.625	-0.34	0.93	3.25	0.24
1	19930831	1288	1	18.33333333	0.666666667	605	2	2.44	13.803	34.985	3.71	0.32	-0.45	0.25
1	19930930	1157	1.125	18.75	0.75	555	2	3.5525	12.5065	25.66666667	-0.12	3.12	-0.44	0.26
1	19931031	1157	1.125	18.75	0.75	555	2	-0.505	12.2955	25.57666667	1.41	1.45	-1.55	0.22
1	19931130	1157	1.125	18.75	0.75	555	2	-2.798	11.4925	25.62333333	-1.89	-1.43	-0.27	0.25
1	19931231	1157	1.125	18.75	0.75	555	2	1.91475	11.875	26.32666667	1.65	1.22	0.57	0.23
1	19940131	1157	1.125	18.75	0.75	555	2	3.1651	12.131	34.46	2.87	0.13	2.08	0.25
1	19940228	950	1.1	18	0.8	1561.4	2	2.19692	12.8895	26.8525	-2.55	2.73	-1.44	0.21
1	19940331	950	1.1	18	0.8	1561.4	2	-2.44416	12.3855	25.9525	-4.78	-0.97	1.32	0.27
1	19940430	950	1.1	18	0.8	1561.4	2	0.92274	12.6055	26.3925	0.68	-0.92	1.68	0.27
1	19940531	950	1.1	18	0.8	1561.4	2	-0.29784	12.1395	26.58	0.58	-2.02	0.19	0.31
1	19940630	950	1.1	18	0.8	1561.4	2	4.17868	13.4865	26.85	-3.03	-0.47	1.68	0.31
1	19940731	950	1.1	18	0.8	1561.4	2	0.46148	13.2185	27.415	2.82	-1.72	0.6	0.28
1	19940831	950	1.1	18	0.8	1561.4	2	1.02534	13.41	27.8725	4.01	1.33	-2.82	0.37
1	19940930	1904	1.083333333	18.33333333	0.666666667	1654.5	2	1.551883333	12.50733333	25.136	-2.31	2.82	-1.91	0.37
1	19941031	1904	1.083333333	18.33333333	0.666666667	1654.5	2	1.632833333	12.79633333	25.612	1.34	-2.36	-1.74	0.38
1	19941130	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-3.643883333	12.13233333	25.292	-4.04	0.27	-0.95	0.37
1	19941231	1904	1.083333333	18.33333333	0.666666667	1654.5	2	1.164516667	12.379	26.992	0.86	0.03	0.53	0.44
1	19950131	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-3.08755	11.70766667	29.104	1.8	-2.65	0.81	0.42
1	19950228	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-1.05385	11.09866667	29.778	3.63	-0.69	1.04	0.4
1	19950331	1904	1.083333333	18.33333333	0.666666667	1654.5	2	4.130766667	12.01333333	30.806	2.19	-0.7	-1.06	0.46
1	19950430	1904	1.083333333	18.33333333	0.666666667	1654.5	2	1.620033333	12.373	31.718	2.11	-0.63	2.25	0.44
1	19950531	1904	1.083333333	18.33333333	0.666666667	1654.5	2	1.3942	12.41	32.792	2.9	-2.2	1.68	0.54
1	19950630	1904	1.083333333	18.33333333	0.666666667	1654.5	2	2.291633333	13.02	33.524	2.72	2.93	-2.27	0.47
1	19950731	1904	1.083333333	18.33333333	0.666666667	1654.5	2	3.798033333	13.923	18.208	3.72	2.09	-1.69	0.45
1	19950831	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-0.677766667	13.97233333	18.16	0.55	1.6	2.72	0.47
1	19950930	1904	1.083333333	18.33333333	0.666666667	1654.5	2	1.48745	14.51133333	18.842	3.35	-2.11	-0.76	0.43
1	19951031	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-1.743383333	14.10666667	18.664	-1.52	-3.74	-0.75	0.47
1	19951130	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-1.69295	13.81566667	18.26	3.96	-1.17	0.95	0.42
1	19951231	1904	1.083333333	18.33333333	0.666666667	1654.5	2	2.97675	14.06033333	18.29	1.03	0.57	0.86	0.49
1	19960131	1904	1.083333333	18.33333333	0.666666667	1654.5	2	-0.423966667	13.604	19.48333333	2.26	-2.61	0.32	0.43
1	19960229	1904	1.083333333	18.33333333	0.666666667	1654.5	2	5.63795	14.475	20.645	1.33	1.87	-1.44	0.39
1	19960331	1904	1.083333333	18.33333333	0.666666667	1654.5	2	2.176766667	15.04	21.53	0.73	1.3	0.99	0.39
1	19960430	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	4.558571429	38.3975	22.63333333	2.06	4.92	-3.9	0.46
1	19960531	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-0.151942857	36.5275	24.435	2.36	3.04	-1.21	0.42
1	19960630	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-0.597371429	33.80625	25.26333333	-1.14	-3.58	1.55	0.4
1	19960731	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-2.941728571	33.6275	25.14666667	-5.97	-3.84	4.42	0.45
1	19960831	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-0.353942857	31.605	25.07	2.77	2.29	-0.43	0.41
1	19960930	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-0.413442857	31.73225	25.785	5.01	-0.87	-3.13	0.44
1	19961031	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-1.092285714	30.45	26.01833333	0.86	-4.47	5.1	0.42
1	19961130	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	-1.103771429	28.851	26.69333333	6.25	-3.91	1.21	0.41
1	19961231	3876	1.071428571	22.85714286	0.714285714	2279.428571	2	0.532028571	28.34025	28.07	-1.7	3.21	0.86	0.46
1	19970131	3846	1.0625	22.5	0.75	2186.75	2	1.462875	28.1145	25.61857143	4.98	-1.84	-1.65	0.45
1	19970228	3846	1.0625	22.5	0.75	2186.75	2	-0.98025	27.80225	28.07571429	-0.49	-2.9	5.18	0.39
1	19970331	3846	1.0625	22.5	0.75	2186.75	2	-1.615875	26.69625	29.53571429	-5.02	-0.38	3.78	0.43
1	19970430	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	1.632277778	27.65375	26.8325	4.04	-5.64	-0.07	0.43
1	19970531	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	3.982655556	29.5065	28.72125	6.74	4.92	-3.91	0.49
1	19970630	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	4.104522222	30.63375	30.975	4.1	1.35	1.21	0.37
1	19970731	3762	1.222222222	21.11111111	0.666666667	1957.666667	2	0.9117	29.8505	32.9325	7.33	-2.79	0.85	0.43
