id	main_strategy	management_fee	incentive_fee	high_watermark	firm_id	strategy_code	date	performance	nav	assets	mktrf	smb	hml	rf
14171	3	1.5	15	1	1654	4	20090531	1.52		28.2	5.21	-2.35	-0.14	0
14171	3	1.5	15	1	1654	4	20090630	-2.44		27.5	0.43	2.6	-2.66	0.01
14171	3	1.5	15	1	1654	4	20090731	5		28.9	7.72	2.05	5.22	0.01
14171	3	1.5	15	1	1654	4	20090831	8.6		31.3	3.33	-0.81	7.85	0.01
14171	3	1.5	15	1	1654	4	20090930	4.13		33.5	4.08	2.49	0.97	0.01
14171	3	1.5	15	1	1654	4	20091031	1.38		33.7	-2.59	-4.29	-4.26	0
14171	3	1.5	15	1	1654	4	20091130	-1.2		30.2	5.56	-2.48	-0.12	0
14171	3	1.5	15	1	1654	4	20091231	1.86		30.7	2.75	6.11	0	0.01
14286	3	1.85	20	1	5667	4	20030630	1.09		20	1.42	1.6	0.57	0.1
14286	3	1.85	20	1	5667	4	20030731	1.28		20	2.35	5.34	-1.02	0.07
14286	3	1.85	20	1	5667	4	20030831	0		25	2.34	2.65	2.1	0.07
14286	3	1.85	20	1	5667	4	20030930	0.67		30	-1.24	0.81	0.01	0.08
14286	3	1.85	20	1	5667	4	20031031	2.71		30	6.08	2.81	1.93	0.07
14286	3	1.85	20	1	5667	4	20031130	2.27		30	1.35	2.16	1.96	0.07
14286	3	1.85	20	1	5667	4	20031231	2.1		30	4.29	-3.05	2.35	0.08
14286	3	1.85	20	1	5667	4	20040131	3.47		30	2.15	2.74	1.96	0.07
14286	3	1.85	20	1	5667	4	20040229	0.31		40	1.4	-1.43	0.48	0.06
14286	3	1.85	20	1	5667	4	20040331	1.16		40	-1.32	1.77	0.25	0.09
14286	3	1.85	20	1	5667	4	20040430	1.34		40	-1.83	-2.12	-2.62	0.08
14286	3	1.85	20	1	5667	4	20040531	0.02		40	1.17	-0.19	-0.35	0.06
14286	3	1.85	20	1	5667	4	20040630	-1.27		40	1.86	2.23	1.35	0.08
14286	3	1.85	20	1	5667	4	20040731	-0.21		40	-4.06	-3.8	4.09	0.1
14286	3	1.85	20	1	5667	4	20040831	0.35		40	0.08	-1.59	0.96	0.11
14286	3	1.85	20	1	5667	4	20040930	0.31		40	1.6	3.05	-0.24	0.11
14286	3	1.85	20	1	5667	4	20041031	1.58		40	1.43	0.33	-0.56	0.11
14286	3	1.85	20	1	5667	4	20041130	2.2		40	4.54	3.9	1.81	0.15
14286	3	1.85	20	1	5667	4	20041231	0.06		40	3.43	0.16	-0.04	0.16
14286	3	1.85	20	1	5667	4	20050131	0.07		40	-2.76	-1.53	1.95	0.16
14286	3	1.85	20	1	5667	4	20050228	2.52		40	1.89	-0.49	1.65	0.16
14286	3	1.85	20	1	5667	4	20050331	-1.21		44	-1.97	-1.42	1.54	0.21
14286	3	1.85	20	1	5667	4	20050430	0.1384		42.6	-2.61	-4	-0.35	0.21
14286	3	1.85	20	1	5667	4	20050531	-1.6804		43.6	3.65	2.87	-0.81	0.24
14286	3	1.85	20	1	5667	4	20050630	0.6		46.5	0.57	2.59	2.69	0.23
14286	3	1.85	20	1	5667	4	20050731	2.3097		41.8	3.92	2.89	-0.54	0.24
14286	3	1.85	20	1	5667	4	20050831	-1.8237		41.8	-1.22	-0.93	1.27	0.3
14286	3	1.85	20	1	5667	4	20050930	-1.743		41.8	0.49	-0.58	0.76	0.29
14286	3	1.85	20	1	5667	4	20051031	-7.9404		34.3	-2.02	-1.21	0.25	0.27
14286	3	1.85	20	1	5667	4	20051130	5.0427		36	3.61	0.89	-1.19	0.31
14286	3	1.85	20	1	5667	4	20051231	8.1302		36	-0.25	-0.49	0.4	0.32
14286	3	1.85	20	1	5667	4	20060131	2.91		36	3.04	5.43	1.12	0.35
14286	3	1.85	20	1	5667	4	20060228	-0.7081		36	-0.3	-0.38	-0.25	0.34
14286	3	1.85	20	1	5667	4	20060331	1.6026		51.6	1.46	3.51	0.51	0.37
14286	3	1.85	20	1	5667	4	20060430	7.02		53.3	0.73	-1.34	2.61	0.36
14286	3	1.85	20	1	5667	4	20060531	3.86		53.3	-3.57	-3.03	2.57	0.43
14286	3	1.85	20	1	5667	4	20060630	2.09		50.7	-0.35	-0.38	0.86	0.4
14286	3	1.85	20	1	5667	4	20060731	-1.5416		49.4	-0.78	-4.07	2.92	0.4
14286	3	1.85	20	1	5667	4	20060831	0.6867		49.4	2.03	0.92	-1.72	0.42
14286	3	1.85	20	1	5667	4	20060930	7.23		53	1.84	-1.36	0.03	0.41
14286	3	1.85	20	1	5667	4	20061031	4.5382		53	3.23	1.75	-0.05	0.41
14286	3	1.85	20	1	5667	4	20061130	12.2502		56.2	1.71	0.86	0.04	0.42
14286	3	1.85	20	1	5667	4	20061231	8.9978		56.2	0.87	-1.1	3.16	0.4
14286	3	1.85	20	1	5667	4	20070131	1.2383		77	1.4	0.1	-0.13	0.44
14286	3	1.85	20	1	5667	4	20070228	0.0707		77	-1.96	1.32	-0.1	0.38
14286	3	1.85	20	1	5667	4	20070331	3.3359		77	0.68	-0.06	-0.23	0.43
14286	3	1.85	20	1	5667	4	20070430	3.87		77	3.49	-2.07	-1.15	0.44
14286	3	1.85	20	1	5667	4	20070531	1.52		77	3.24	-0.01	-0.07	0.41
14286	3	1.85	20	1	5667	4	20070630	4.04		77	-1.96	0.79	-1.11	0.4
14286	3	1.85	20	1	5667	4	20070731	9.3		77	-3.73	-2.5	-3.34	0.4
14286	3	1.85	20	1	5667	4	20070831	5.81		77	0.92	-0.1	-2.25	0.42
14286	3	1.85	20	1	5667	4	20070930	-1.79		102.5	3.22	-2.28	-1.91	0.32
14286	3	1.85	20	1	5667	4	20071031	4.65		106.9	1.8	0.22	-2.62	0.32
14286	3	1.85	20	1	5667	4	20071130	-5.33		106.9	-4.83	-2.61	-1.18	0.34
14286	3	1.85	20	1	5667	4	20071231	4.34		105.5	-0.87	0.19	-0.44	0.27
14286	3	1.85	20	1	5667	4	20080131	-2.22		122.8	-6.36	-0.87	3.69	0.21
14286	3	1.85	20	1	5667	4	20080229	6.09		142.9	-3.09	-0.21	-0.88	0.13
14286	3	1.85	20	1	5667	4	20080331	1.25		144.4	-0.93	0.91	-0.18	0.17
14286	3	1.85	20	1	5667	4	20080430	1.52		254.8	4.6	-1.65	-0.99	0.18
14286	3	1.85	20	1	5667	4	20080531	-5.45		254.8	1.86	3.15	-1.49	0.18
14286	3	1.85	20	1	5667	4	20080630	-8.2		246.6	-8.44	1.32	-2.47	0.17
14286	3	1.85	20	1	5667	4	20080731	-0.81		257.1	-0.77	2.44	5.89	0.15
14286	3	1.85	20	1	5667	4	20080831	-6.71		241.5	1.53	3.61	1.57	0.13
14286	3	1.85	20	1	5667	4	20080930	-10.5		219.42	-9.24	-1.11	6.26	0.15
14286	3	1.85	20	1	5667	4	20081031	-19.8		166.3	-17.23	-2.25	-2.75	0.08
14286	3	1.85	20	1	5667	4	20081130	6.08		177.4	-7.86	-3.01	-5.85	0.03
14286	3	1.85	20	1	5667	4	20081231	1.91		180.7	1.74	3.62	-0.21	0
14286	3	1.85	20	1	5667	4	20090131	7.28		183.88	-8.12	0.1	-11.25	0
14286	3	1.85	20	1	5667	4	20090228	5.71		190.6	-10.1	0.15	-7.27	0.01
14286	3	1.85	20	1	5667	4	20090331	16.62		219.25	8.95	-0.1	3.62	0.02
14286	3	1.85	20	1	5667	4	20090430	6.95		235.77	10.19	4.74	5.44	0.01
14286	3	1.85	20	1	5667	4	20090531	5.67		251.56	5.21	-2.35	-0.14	0
14286	3	1.85	20	1	5667	4	20090630	7.34		270.78	0.43	2.6	-2.66	0.01
14286	3	1.85	20	1	5667	4	20090731	5.49		387.5	7.72	2.05	5.22	0.01
14286	3	1.85	20	1	5667	4	20090831	-6.63		372.76	3.33	-0.81	7.85	0.01
14286	3	1.85	20	1	5667	4	20090930	3.28		384.9	4.08	2.49	0.97	0.01
14286	3	1.85	20	1	5667	4	20091031	-0.78		373.39	-2.59	-4.29	-4.26	0
14286	3	1.85	20	1	5667	4	20091130	1.56		379.6	5.56	-2.48	-0.12	0
14286	3	1.85	20	1	5667	4	20091231	2.46		385.69	2.75	6.11	0	0.01
14533	0	2	20	1	5194	3	20040630	1.92		17.1	1.86	2.23	1.35	0.08
14533	0	2	20	1	5194	3	20040731	-2.09		16.7	-4.06	-3.8	4.09	0.1
14533	0	2	20	1	5194	3	20040831	-0.93		16.6	0.08	-1.59	0.96	0.11
14533	0	2	20	1	5194	3	20040930	-2.2		16.2	1.6	3.05	-0.24	0.11
14533	0	2	20	1	5194	3	20041031	2.69		1	1.43	0.33	-0.56	0.11
14533	0	2	20	1	5194	3	20041130	5.3		3.1	4.54	3.9	1.81	0.15
14533	0	2	20	1	5194	3	20041231	3.35		3.2	3.43	0.16	-0.04	0.16
14533	0	2	20	1	5194	3	20050131	0.79		3.2	-2.76	-1.53	1.95	0.16
14533	0	2	20	1	5194	3	20050228	13.29		3.7	1.89	-0.49	1.65	0.16
14533	0	2	20	1	5194	3	20050331	-3.32		3.6	-1.97	-1.42	1.54	0.21
14533	0	2	20	1	5194	3	20050430	0.76		3.6	-2.61	-4	-0.35	0.21
14533	0	2	20	1	5194	3	20050531	3.38		9.9	3.65	2.87	-0.81	0.24
14533	0	2	20	1	5194	3	20050630	5.94		15	0.57	2.59	2.69	0.23
14533	0	2	20	1	5194	3	20050731	4.89		21.4	3.92	2.89	-0.54	0.24
14533	0	2	20	1	5194	3	20050831	-1.42		25.6	-1.22	-0.93	1.27	0.3
14533	0	2	20	1	5194	3	20050930	-0.85		25.7	0.49	-0.58	0.76	0.29
14533	0	2	20	1	5194	3	20051031	-7.07		27.4	-2.02	-1.21	0.25	0.27
14533	0	2	20	1	5194	3	20051130	-0.16		27.4	3.61	0.89	-1.19	0.31
14533	0	2	20	1	5194	3	20051231	1.48		17	-0.25	-0.49	0.4	0.32
14533	0	2	20	1	5194	3	20060131	8.71		20.3	3.04	5.43	1.12	0.35
14533	0	2	20	1	5194	3	20060228	-3.75		19.5	-0.3	-0.38	-0.25	0.34
14533	0	2	20	1	5194	3	20060331	1.35		19.8	1.46	3.51	0.51	0.37
14533	0	2	20	1	5194	3	20060430	1.07		20	0.73	-1.34	2.61	0.36
14533	0	2	20	1	5194	3	20060531	-6.79		15.8	-3.57	-3.03	2.57	0.43
14533	0	2	20	1	5194	3	20060630	-2.27		15.4	-0.35	-0.38	0.86	0.4
14533	0	2	20	1	5194	3	20060731	5.94		17.1	-0.78	-4.07	2.92	0.4
14533	0	2	20	1	5194	3	20060831	4.81		18	2.03	0.92	-1.72	0.42
14533	0	2	20	1	5194	3	20060930	-14.19		15.4	1.84	-1.36	0.03	0.41
14533	0	2	20	1	5194	3	20061031	3.35		6.3	3.23	1.75	-0.05	0.41
14533	0	2	20	1	5194	3	20061130	0.06		6.3	1.71	0.86	0.04	0.42
14533	0	2	20	1	5194	3	20061231	-0.24		6.3	0.87	-1.1	3.16	0.4
14533	0	2	20	1	5194	3	20070131	3.21		6.5	1.4	0.1	-0.13	0.44
14533	0	2	20	1	5194	3	20070228	-0.52		6.4	-1.96	1.32	-0.1	0.38
14533	0	2	20	1	5194	3	20070331	-1.57		6.3	0.68	-0.06	-0.23	0.43
14533	0	2	20	1	5194	3	20070430	-0.66		6.3	3.49	-2.07	-1.15	0.44
14533	0	2	20	1	5194	3	20070531	1.72		6.4	3.24	-0.01	-0.07	0.41
14533	0	2	20	1	5194	3	20070630	-1.57		6.3	-1.96	0.79	-1.11	0.4
14533	0	2	20	1	5194	3	20070731	1.86		6.4	-3.73	-2.5	-3.34	0.4
14533	0	2	20	1	5194	3	20070831	-2.37		6.4	0.92	-0.1	-2.25	0.42
14533	0	2	20	1	5194	3	20070930	0.27		6.3	3.22	-2.28	-1.91	0.32
14533	0	2	20	1	5194	3	20071031	4.82		2	1.8	0.22	-2.62	0.32
14533	0	2	20	1	5194	3	20071130	-0.88		2	-4.83	-2.61	-1.18	0.34
14533	0	2	20	1	5194	3	20071231	-2.2		1.98	-0.87	0.19	-0.44	0.27
14533	0	2	20	1	5194	3	20080131	10.2		1.93	-6.36	-0.87	3.69	0.21
14533	0	2	20	1	5194	3	20080229	-10		2.1	-3.09	-0.21	-0.88	0.13
14533	0	2	20	1	5194	3	20080331	6.6		2	-0.93	0.91	-0.18	0.17
14533	0	2	20	1	5194	3	20080430	1.2		2.6	4.6	-1.65	-0.99	0.18
14533	0	2	20	1	5194	3	20080531	-6		1.9	1.86	3.15	-1.49	0.18
14533	0	2	20	1	5194	3	20080630	-11.1		1.7	-8.44	1.32	-2.47	0.17
14533	0	2	20	1	5194	3	20080731	-5.4		1.63	-0.77	2.44	5.89	0.15
14533	0	2	20	1	5194	3	20080831	-3.3		1.83	1.53	3.61	1.57	0.13
14533	0	2	20	1	5194	3	20080930	8		2.36	-9.24	-1.11	6.26	0.15
14533	0	2	20	1	5194	3	20081031	17.31		2.6	-17.23	-2.25	-2.75	0.08
14533	0	2	20	1	5194	3	20081130	4.17		2.6	-7.86	-3.01	-5.85	0.03
14533	0	2	20	1	5194	3	20081231	6.1		2.6	1.74	3.62	-0.21	0
14533	0	2	20	1	5194	3	20090131	0.1		2.6	-8.12	0.1	-11.25	0
14533	0	2	20	1	5194	3	20090228	-0.2		2.6	-10.1	0.15	-7.27	0.01
14533	0	2	20	1	5194	3	20090331	4.8		2.6	8.95	-0.1	3.62	0.02
14533	0	2	20	1	5194	3	20090430	-5.2		2.6	10.19	4.74	5.44	0.01
14533	0	2	20	1	5194	3	20090531	-1.9		2.6	5.21	-2.35	-0.14	0
14533	0	2	20	1	5194	3	20090630	-1.9		2.6	0.43	2.6	-2.66	0.01
14533	0	2	20	1	5194	3	20090731	1.1		2.6	7.72	2.05	5.22	0.01
14533	0	2	20	1	5194	3	20090831	0.6		2.6	3.33	-0.81	7.85	0.01
14533	0	2	20	1	5194	3	20090930	0.2		2.6	4.08	2.49	0.97	0.01
14533	0	2	20	1	5194	3	20091031	0.4		2.6	-2.59	-4.29	-4.26	0
14533	0	2	20	1	5194	3	20091130	-4.5		2.6	5.56	-2.48	-0.12	0
14533	0	2	20	1	5194	3	20091231	1.3		2.6	2.75	6.11	0	0.01
14534	2	1	5	1	5729	5	20020430	0.44		20.11	-5.2	5.94	3.92	0.15
14534	2	1	5	1	5729	5	20020531	0.55		20.24	-1.38	-3.22	1.7	0.14
14534	2	1	5	1	5729	5	20020630	-0.05		20.24	-7.21	4.26	0.12	0.13
14534	2	1	5	1	5729	5	20020731	-0.91		20.07	-8.18	-5.37	-3.52	0.15
14534	2	1	5	1	5729	5	20020831	0.35		20.16	0.5	-2.43	2.53	0.14
14534	2	1	5	1	5729	5	20020930	0.26		20.22	-10.35	2.55	1.26	0.14
14534	2	1	5	1	5729	5	20021031	-0.18		20.2	7.84	-2.86	-5.4	0.14
14534	2	1	5	1	5729	5	20021130	0.45		20.31	5.96	2.95	-0.95	0.12
14534	2	1	5	1	5729	5	20021231	0.92		20.51	-5.76	0	2.21	0.11
14534	2	1	5	1	5729	5	20030131	1.28		20.79	-2.57	1.44	-0.83	0.1
14534	2	1	5	1	5729	5	20030228	0.47		20.91	-1.88	-0.35	-1.47	0.09
14534	2	1	5	1	5729	5	20030331	0.07		20.94	1.09	1	-1.93	0.1
14534	2	1	5	1	5729	5	20030430	0.99		21.17	8.22	0.61	1.11	0.1
14534	2	1	5	1	5729	5	20030531	1.94		29.47	6.05	4.84	-0.1	0.09
14534	2	1	5	1	5729	5	20030630	0.52		49.78	1.42	1.6	0.57	0.1
14534	2	1	5	1	5729	5	20030731	-0.1		159.4	2.35	5.34	-1.02	0.07
14534	2	1	5	1	5729	5	20030831	0.31		184.85	2.34	2.65	2.1	0.07
14534	2	1	5	1	5729	5	20030930	0.92		209.02	-1.24	0.81	0.01	0.08
14534	2	1	5	1	5729	5	20031031	1.22		253.62	6.08	2.81	1.93	0.07
14534	2	1	5	1	5729	5	20031130	1.29		257.99	1.35	2.16	1.96	0.07
14534	2	1	5	1	5729	5	20031231	1.73		218.49	4.29	-3.05	2.35	0.08
14534	2	1	5	1	5729	5	20040131	1.61		272.54	2.15	2.74	1.96	0.07
14534	2	1	5	1	5729	5	20040229	1.36		296.08	1.4	-1.43	0.48	0.06
14534	2	1	5	1	5729	5	20040331	0.48		297.47	-1.32	1.77	0.25	0.09
14534	2	1	5	1	5729	5	20040430	-0.29		379.33	-1.83	-2.12	-2.62	0.08
14534	2	1	5	1	5729	5	20040531	-0.02		521.26	1.17	-0.19	-0.35	0.06
14534	2	1	5	1	5729	5	20040630	0.11		577.86	1.86	2.23	1.35	0.08
14534	2	1	5	1	5729	5	20040731	-0.23		718.64	-4.06	-3.8	4.09	0.1
14534	2	1	5	1	5729	5	20040831	-0.03		745.78	0.08	-1.59	0.96	0.11
14534	2	1	5	1	5729	5	20040930	0.9		850.39	1.6	3.05	-0.24	0.11
14534	2	1	5	1	5729	5	20041031	0.73		873.18	1.43	0.33	-0.56	0.11
14534	2	1	5	1	5729	5	20041130	2.14		906.93	4.54	3.9	1.81	0.15
14534	2	1	5	1	5729	5	20041231	1.73		931.29	3.43	0.16	-0.04	0.16
14534	2	1	5	1	5729	5	20050131	0.03		994.64	-2.76	-1.53	1.95	0.16
14534	2	1	5	1	5729	5	20050228	0.74		1002.86	1.89	-0.49	1.65	0.16
14534	2	1	5	1	5729	5	20050331	-0.22		1019.92	-1.97	-1.42	1.54	0.21
14534	2	1	5	1	5729	5	20050430	-1.64		1036.72	-2.61	-4	-0.35	0.21
14534	2	1	5	1	5729	5	20050531	0.2		1049.34	3.65	2.87	-0.81	0.24
14534	2	1	5	1	5729	5	20050630	1.53		1084.77	0.57	2.59	2.69	0.23
14534	2	1	5	1	5729	5	20050731	1.76		1114.17	3.92	2.89	-0.54	0.24
14534	2	1	5	1	5729	5	20050831	0.47		1089.2	-1.22	-0.93	1.27	0.3
14534	2	1	5	1	5729	5	20050930	0.66		1085.07	0.49	-0.58	0.76	0.29
14534	2	1	5	1	5729	5	20051031	-1.95		1082.04	-2.02	-1.21	0.25	0.27
14534	2	1	5	1	5729	5	20051130	1.51		1099.13	3.61	0.89	-1.19	0.31
14534	2	1	5	1	5729	5	20051231	1.44		1102.17	-0.25	-0.49	0.4	0.32
14534	2	1	5	1	5729	5	20060131	2.69		1133.04	3.04	5.43	1.12	0.35
14534	2	1	5	1	5729	5	20060228	0.43		1135.14	-0.3	-0.38	-0.25	0.34
14534	2	1	5	1	5729	5	20060331	1.23		1125.29	1.46	3.51	0.51	0.37
14534	2	1	5	1	5729	5	20060430	1.4		1171.57	0.73	-1.34	2.61	0.36
14534	2	1	5	1	5729	5	20060531	-1.02		1156.93	-3.57	-3.03	2.57	0.43
14534	2	1	5	1	5729	5	20060630	-0.44		1174.19	-0.35	-0.38	0.86	0.4
14534	2	1	5	1	5729	5	20060731	0.38		1183.04	-0.78	-4.07	2.92	0.4
14534	2	1	5	1	5729	5	20060831	1.08		1156.47	2.03	0.92	-1.72	0.42
14534	2	1	5	1	5729	5	20060930	0.53		1161.51	1.84	-1.36	0.03	0.41
14534	2	1	5	1	5729	5	20061031	1.4		1145.04	3.23	1.75	-0.05	0.41
14534	2	1	5	1	5729	5	20061130	1.57		1162.17	1.71	0.86	0.04	0.42
14534	2	1	5	1	5729	5	20061231	1.52		1176.63	0.87	-1.1	3.16	0.4
14534	2	1	5	1	5729	5	20070131	1.78		1203.51	1.4	0.1	-0.13	0.44
14534	2	1	5	1	5729	5	20070228	0.69		1207.52	-1.96	1.32	-0.1	0.38
14534	2	1	5	1	5729	5	20070331	1.25		1187.74	0.68	-0.06	-0.23	0.43
14534	2	1	5	1	5729	5	20070430	1.84		1223.9	3.49	-2.07	-1.15	0.44
14534	2	1	5	1	5729	5	20070531	2.17		1267.72	3.24	-0.01	-0.07	0.41
14534	2	1	5	1	5729	5	20070630	0.15		1341.09	-1.96	0.79	-1.11	0.4
14534	2	1	5	1	5729	5	20070731	-0.58		1333.27	-3.73	-2.5	-3.34	0.4
14534	2	1	5	1	5729	5	20070831	-1.2		1327.22	0.92	-0.1	-2.25	0.42
14534	2	1	5	1	5729	5	20070930	1.56		1363.28	3.22	-2.28	-1.91	0.32
14534	2	1	5	1	5729	5	20071031	1.78		1420.17	1.8	0.22	-2.62	0.32
14534	2	1	5	1	5729	5	20071130	-0.86		1402.6	-4.83	-2.61	-1.18	0.34
14534	2	1	5	1	5729	5	20071231	0.3		1409.41	-0.87	0.19	-0.44	0.27
14534	2	1	5	1	5729	5	20080131	-1.86		1375.75	-6.36	-0.87	3.69	0.21
14534	2	1	5	1	5729	5	20080229	1.54		1421.32	-3.09	-0.21	-0.88	0.13
14534	2	1	5	1	5729	5	20080331	-1.95		1383.86	-0.93	0.91	-0.18	0.17
14534	2	1	5	1	5729	5	20080430	0.37		1416.12	4.6	-1.65	-0.99	0.18
14534	2	1	5	1	5729	5	20080531	1.31		1444.6	1.86	3.15	-1.49	0.18
14534	2	1	5	1	5729	5	20080630	-0.47		1449.54	-8.44	1.32	-2.47	0.17
14534	2	1	5	1	5729	5	20080731	-2.41		1415.46	-0.77	2.44	5.89	0.15
14534	2	1	5	1	5729	5	20080831	-0.68		1406.84	1.53	3.61	1.57	0.13
14534	2	1	5	1	5729	5	20080930	-6.22		1319.92	-9.24	-1.11	6.26	0.15
14534	2	1	5	1	5729	5	20081031	-4.67		1259.1	-17.23	-2.25	-2.75	0.08
14534	2	1	5	1	5729	5	20081130	-2.5		1060.12	-7.86	-3.01	-5.85	0.03
14534	2	1	5	1	5729	5	20081231	-3.79		927.11	1.74	3.62	-0.21	0
14534	2	1	5	1	5729	5	20090131	1.47		828.25	-8.12	0.1	-11.25	0
14534	2	1	5	1	5729	5	20090228	-0.16		777.42	-10.1	0.15	-7.27	0.01
14534	2	1	5	1	5729	5	20090331	-0.25		775.97	8.95	-0.1	3.62	0.02
14534	2	1	5	1	5729	5	20090430	0.92		803.81	10.19	4.74	5.44	0.01
14534	2	1	5	1	5729	5	20090531	2.3		708.21	5.21	-2.35	-0.14	0
14534	2	1	5	1	5729	5	20090630	0.5		712.04	0.43	2.6	-2.66	0.01
14534	2	1	5	1	5729	5	20090731	2.15		579.28	7.72	2.05	5.22	0.01
14534	2	1	5	1	5729	5	20090831	1.43		587.8	3.33	-0.81	7.85	0.01
14534	2	1	5	1	5729	5	20090930	1.73		598.18	4.08	2.49	0.97	0.01
14534	2	1	5	1	5729	5	20091031	0.33		600.37	-2.59	-4.29	-4.26	0
14534	2	1	5	1	5729	5	20091130	0.71		506.17	5.56	-2.48	-0.12	0
14534	2	1	5	1	5729	5	20091231	1.55		483.87	2.75	6.11	0	0.01
14773	4			0	1319	8	20050630	1.0721	2039.87		0.57	2.59	2.69	0.23
14773	4			0	1319	8	20050731	1.8095	2076.78		3.92	2.89	-0.54	0.24
14773	4			0	1319	8	20050831	0.5748	2088.72		-1.22	-0.93	1.27	0.3
14773	4			0	1319	8	20050930	1.2004	2113.79		0.49	-0.58	0.76	0.29
14773	4			0	1319	8	20051031	-1.8017	2075.64		-2.02	-1.21	0.25	0.27
14773	4			0	1319	8	20051130	1.7908	2112.81		3.61	0.89	-1.19	0.31
14773	4			0	1319	8	20051231	1.4922	2144.39		-0.25	-0.49	0.4	0.32
14773	4			0	1319	8	20060131	2.3882	2195.56		3.04	5.43	1.12	0.35
14773	4			0	1319	8	20060228	0.1965	2199.88		-0.3	-0.38	-0.25	0.34
14773	4			0	1319	8	20060331	1.1594	2225.5		1.46	3.51	0.51	0.37
14773	4			0	1319	8	20060430	1.0702	2249.29		0.73	-1.34	2.61	0.36
14773	4			0	1319	8	20060531	-1.4272	2217.13		-3.57	-3.03	2.57	0.43
14773	4			0	1319	8	20060630	-0.5411	2205.16		-0.35	-0.38	0.86	0.4
14773	4			0	1319	8	20060731	-0.6453	2190.91		-0.78	-4.07	2.92	0.4
14773	4			0	1319	8	20060831	0.6828	2205.87		2.03	0.92	-1.72	0.42
14773	4			0	1319	8	20060930	0.4643	2216.11		1.84	-1.36	0.03	0.41
14773	4			0	1319	8	20061031	1.956	2259.46		3.23	1.75	-0.05	0.41
14773	4			0	1319	8	20061130	1.4691	2292.65		1.71	0.86	0.04	0.42
14773	4			0	1319	8	20061231	1.5634	2328.5		0.87	-1.1	3.16	0.4
14773	4			0	1319	8	20070131	1.4201	2361.56		1.4	0.1	-0.13	0.44
14773	4			0	1319	8	20070228	-0.2378	2355.95		-1.96	1.32	-0.1	0.38
14773	4			0	1319	8	20070331	0.2853	2362.67		0.68	-0.06	-0.23	0.43
14773	4			0	1319	8	20070430	2.1704	2413.95		3.49	-2.07	-1.15	0.44
14773	4			0	1319	8	20070531	2.581	2476.25		3.24	-0.01	-0.07	0.41
14773	4			0	1319	8	20070630	-0.0535	2474.93		-1.96	0.79	-1.11	0.4
14773	4			0	1319	8	20070731	-0.8843	2453.04		-3.73	-2.5	-3.34	0.4
14773	4			0	1319	8	20070831	-2.5096	2391.48		0.92	-0.1	-2.25	0.42
14773	4			0	1319	8	20070930	1.3622	2424.06		3.22	-2.28	-1.91	0.32
14773	4			0	1319	8	20071031	2.7991	2491.91		1.8	0.22	-2.62	0.32
14773	4			0	1319	8	20071130	-2.3145	2434.24		-4.83	-2.61	-1.18	0.34
14773	4			0	1319	8	20071231	-0.0536	2432.93		-0.87	0.19	-0.44	0.27
14773	4			0	1319	8	20080131	-1.9863	2384.6038		-6.36	-0.87	3.69	0.21
14773	4			0	1319	8	20080229	1.9446	2430.9758		-3.09	-0.21	-0.88	0.13
14773	4			0	1319	8	20080331	-2.2859	2375.406		-0.93	0.91	-0.18	0.17
14773	4			0	1319	8	20080430	1.4474	2409.7872		4.6	-1.65	-0.99	0.18
14773	4			0	1319	8	20080531	1.6532	2449.6258		1.86	3.15	-1.49	0.18
14773	4			0	1319	8	20080630	-0.6031	2434.8527		-8.44	1.32	-2.47	0.17
14773	4			0	1319	8	20080731	-2.6074	2371.3663		-0.77	2.44	5.89	0.15
14773	4			0	1319	8	20080831	-1.1386	2344.365		1.53	3.61	1.57	0.13
14773	4			0	1319	8	20080930	-6.8713	2183.2769		-9.24	-1.11	6.26	0.15
14773	4			0	1319	8	20081031	-10.3164	1958.0413		-17.23	-2.25	-2.75	0.08
14773	4			0	1319	8	20081130	-2.8396	1902.44		-7.86	-3.01	-5.85	0.03
14773	4			0	1319	8	20081231	-1.2977	1877.7523		1.74	3.62	-0.21	0
14773	4			0	1319	8	20090131	1.1448	1899.2481		-8.12	0.1	-11.25	0
14773	4			0	1319	8	20090228	-0.319	1893.1895		-10.1	0.15	-7.27	0.01
14773	4			0	1319	8	20090331	-0.0189	1892.8323		8.95	-0.1	3.62	0.02
14773	4			0	1319	8	20090430	1.5529	1922.2264		10.19	4.74	5.44	0.01
14773	4			0	1319	8	20090531	2.9114	1978.191		5.21	-2.35	-0.14	0
14773	4			0	1319	8	20090630	0.0484	1979.148		0.43	2.6	-2.66	0.01
14773	4			0	1319	8	20090731	1.5874	2010.5647		7.72	2.05	5.22	0.01
14773	4			0	1319	8	20090831	1.2957	2036.6148		3.33	-0.81	7.85	0.01
14773	4			0	1319	8	20090930	2.2647	2082.7378		4.08	2.49	0.97	0.01
14773	4			0	1319	8	20091031	-0.0529	2081.6358		-2.59	-4.29	-4.26	0
14773	4			0	1319	8	20091130	1.6676	2116.3499		5.56	-2.48	-0.12	0
14773	4			0	1319	8	20091231	0.587	2128.7738		2.75	6.11	0	0.01
15254	2	1.5	10	1	5450	5	20050731	1.28		48.61	3.92	2.89	-0.54	0.24
15254	2	1.5	10	1	5450	5	20050831	0.67		48.93	-1.22	-0.93	1.27	0.3
15254	2	1.5	10	1	5450	5	20050930	1.64		49.74	0.49	-0.58	0.76	0.29
